test,date,bucket,mean_return,n
price_level_vs_future_1m,2026-01-30 00:00:00,2,0.0435586136791618,508
price_level_vs_future_1m,2026-01-30 00:00:00,3,0.045986943879328536,509
price_level_vs_future_1m,2026-01-30 00:00:00,4,0.04395731535439635,510
price_level_vs_future_1m,2026-01-30 00:00:00,5,0.0782379671251065,510
price_level_vs_future_1m,2026-02-27 00:00:00,1,0.006638706115446803,512
price_level_vs_future_1m,2026-02-27 00:00:00,2,-0.039155037845301485,507
price_level_vs_future_1m,2026-02-27 00:00:00,3,-0.07048931757635325,507
price_level_vs_future_1m,2026-02-27 00:00:00,4,-0.09083196872252065,509
price_level_vs_future_1m,2026-02-27 00:00:00,5,-0.1195741609527791,509
price_level_vs_future_1m,2026-03-31 00:00:00,1,0.09975369004485661,506
price_level_vs_future_1m,2026-03-31 00:00:00,2,0.13090178353425655,506
price_level_vs_future_1m,2026-03-31 00:00:00,3,0.1678516523166357,506
price_level_vs_future_1m,2026-03-31 00:00:00,4,0.17702641896895466,505
price_level_vs_future_1m,2026-03-31 00:00:00,5,0.1870558735166356,506
price_level_vs_future_1m,2026-04-30 00:00:00,1,-0.0002937709187041296,509
price_level_vs_future_1m,2026-04-30 00:00:00,2,-0.001608459244064401,509
price_level_vs_future_1m,2026-04-30 00:00:00,3,0.009564462574893627,508
price_level_vs_future_1m,2026-04-30 00:00:00,4,0.011418642822224477,507
price_level_vs_future_1m,2026-04-30 00:00:00,5,0.01637528778370756,509
size_vs_future_1m,1999-12-28 00:00:00,1,0.0779607747671019,208
size_vs_future_1m,1999-12-28 00:00:00,2,-0.008426393093626536,207
size_vs_future_1m,1999-12-28 00:00:00,3,-0.041885308692312405,207
size_vs_future_1m,1999-12-28 00:00:00,4,-0.0911742333537043,207
size_vs_future_1m,1999-12-28 00:00:00,5,-0.1134430792692056,208
size_vs_future_1m,2000-01-31 00:00:00,1,0.3556602249411202,215
size_vs_future_1m,2000-01-31 00:00:00,2,0.3724542516032919,215
size_vs_future_1m,2000-01-31 00:00:00,3,0.42998832851387475,215
size_vs_future_1m,2000-01-31 00:00:00,4,0.29575634901998576,215
size_vs_future_1m,2000-01-31 00:00:00,5,0.14123889008336737,215
size_vs_future_1m,2000-02-29 00:00:00,1,0.7235768828924084,216
size_vs_future_1m,2000-02-29 00:00:00,2,0.2417032759311135,216
size_vs_future_1m,2000-02-29 00:00:00,3,0.13629789374115653,215
size_vs_future_1m,2000-02-29 00:00:00,4,0.014565803583960217,216
size_vs_future_1m,2000-02-29 00:00:00,5,-0.09087760538618123,216
size_vs_future_1m,2000-03-31 00:00:00,1,-0.02689013814389699,218
size_vs_future_1m,2000-03-31 00:00:00,2,-0.12401302161350275,217
size_vs_future_1m,2000-03-31 00:00:00,3,-0.16843918921104228,218
size_vs_future_1m,2000-03-31 00:00:00,4,-0.20749827683718902,217
size_vs_future_1m,2000-03-31 00:00:00,5,-0.21215882136065053,218
size_vs_future_1m,2000-04-28 00:00:00,1,-0.10621445926399226,219
size_vs_future_1m,2000-04-28 00:00:00,2,-0.05873285003070873,219
size_vs_future_1m,2000-04-28 00:00:00,3,-0.08310922590562798,218
size_vs_future_1m,2000-04-28 00:00:00,4,-0.08277987944305289,219
size_vs_future_1m,2000-04-28 00:00:00,5,-0.10588139296153196,219
size_vs_future_1m,2000-05-31 00:00:00,1,0.060097164581558865,218
size_vs_future_1m,2000-05-31 00:00:00,2,0.06718687216815411,218
size_vs_future_1m,2000-05-31 00:00:00,3,0.013730437704916113,218
size_vs_future_1m,2000-05-31 00:00:00,4,0.012217590080488238,218
size_vs_future_1m,2000-05-31 00:00:00,5,0.07210571551568595,218
size_vs_future_1m,2000-06-30 00:00:00,1,0.11236292439115152,223
size_vs_future_1m,2000-06-30 00:00:00,2,0.02201514856329339,222
size_vs_future_1m,2000-06-30 00:00:00,3,-0.0822861977577282,222
size_vs_future_1m,2000-06-30 00:00:00,4,-0.1709499588580473,222
size_vs_future_1m,2000-06-30 00:00:00,5,-0.15627085466678933,222
size_vs_future_1m,2000-07-31 00:00:00,1,0.4810453130676471,229
size_vs_future_1m,2000-07-31 00:00:00,2,0.04749881750803869,229
size_vs_future_1m,2000-07-31 00:00:00,3,0.02521849128898393,228
size_vs_future_1m,2000-07-31 00:00:00,4,0.011273383416674785,229
size_vs_future_1m,2000-07-31 00:00:00,5,-0.009288407193047818,229
size_vs_future_1m,2000-08-31 00:00:00,1,-0.0745294757447038,235
size_vs_future_1m,2000-08-31 00:00:00,2,-0.07930623705100566,234
size_vs_future_1m,2000-08-31 00:00:00,3,-0.1044125836109602,234
size_vs_future_1m,2000-08-31 00:00:00,4,-0.15150811821543983,234
size_vs_future_1m,2000-08-31 00:00:00,5,-0.14096174908621514,234
size_vs_future_1m,2000-09-29 00:00:00,1,-0.100352326189465,235
size_vs_future_1m,2000-09-29 00:00:00,2,-0.07170756463481832,235
size_vs_future_1m,2000-09-29 00:00:00,3,-0.11304829296416274,235
size_vs_future_1m,2000-09-29 00:00:00,4,-0.14894462540147144,235
size_vs_future_1m,2000-09-29 00:00:00,5,-0.16757892517965337,235
size_vs_future_1m,2000-10-31 00:00:00,1,0.1712792450251449,237
size_vs_future_1m,2000-10-31 00:00:00,2,0.08930998931445326,236
size_vs_future_1m,2000-10-31 00:00:00,3,0.023660381771156615,236
size_vs_future_1m,2000-10-31 00:00:00,4,-0.01554564708063935,236
size_vs_future_1m,2000-10-31 00:00:00,5,-0.010637670550875616,236
size_vs_future_1m,2000-11-30 00:00:00,1,-0.08350702162534612,238
size_vs_future_1m,2000-11-30 00:00:00,2,-0.17407407029965663,237
size_vs_future_1m,2000-11-30 00:00:00,3,-0.19278650903553543,237
size_vs_future_1m,2000-11-30 00:00:00,4,-0.20068611444027593,237
size_vs_future_1m,2000-11-30 00:00:00,5,-0.13114055944532454,238
size_vs_future_1m,2000-12-26 00:00:00,1,0.4005919646736057,238
size_vs_future_1m,2000-12-26 00:00:00,2,0.4821638203178325,238
size_vs_future_1m,2000-12-26 00:00:00,3,0.4737903954253342,238
size_vs_future_1m,2000-12-26 00:00:00,4,0.4952972947166532,238
size_vs_future_1m,2000-12-26 00:00:00,5,0.4084662329215804,238
size_vs_future_1m,2001-01-31 00:00:00,1,0.14627745711104925,243
size_vs_future_1m,2001-01-31 00:00:00,2,0.09540907714306554,242
size_vs_future_1m,2001-01-31 00:00:00,3,0.02162764465852771,243
size_vs_future_1m,2001-01-31 00:00:00,4,-0.001364464771816478,242
size_vs_future_1m,2001-01-31 00:00:00,5,-0.03486791244602881,243
size_vs_future_1m,2001-02-28 00:00:00,1,0.009697117988694022,244
size_vs_future_1m,2001-02-28 00:00:00,2,-0.06664170316656522,243
size_vs_future_1m,2001-02-28 00:00:00,3,-0.11909590328974817,243
size_vs_future_1m,2001-02-28 00:00:00,4,-0.13739867774282238,243
size_vs_future_1m,2001-02-28 00:00:00,5,-0.12004956616392376,243
size_vs_future_1m,2001-03-30 00:00:00,1,0.05982265924812374,243
size_vs_future_1m,2001-03-30 00:00:00,2,0.06760708937818298,243
size_vs_future_1m,2001-03-30 00:00:00,3,0.060541017082275536,242
size_vs_future_1m,2001-03-30 00:00:00,4,0.055426462656067536,243
size_vs_future_1m,2001-03-30 00:00:00,5,0.09451923548084902,243
size_vs_future_1m,2001-04-30 00:00:00,1,0.14994455482122163,243
size_vs_future_1m,2001-04-30 00:00:00,2,0.12740024614894832,242
size_vs_future_1m,2001-04-30 00:00:00,3,0.12950463708818197,242
size_vs_future_1m,2001-04-30 00:00:00,4,0.0856946471233325,242
size_vs_future_1m,2001-04-30 00:00:00,5,0.13908310191158657,243
size_vs_future_1m,2001-05-31 00:00:00,1,0.010119210949474844,245
size_vs_future_1m,2001-05-31 00:00:00,2,-0.0013042111839280156,245
size_vs_future_1m,2001-05-31 00:00:00,3,-0.02610001942547172,244
size_vs_future_1m,2001-05-31 00:00:00,4,-0.03758598195119706,245
size_vs_future_1m,2001-05-31 00:00:00,5,-0.007187499851540632,245
size_vs_future_1m,2001-06-29 00:00:00,1,-0.027453195710135898,246
size_vs_future_1m,2001-06-29 00:00:00,2,-0.1207856484210862,246
size_vs_future_1m,2001-06-29 00:00:00,3,-0.13391266080482425,245
size_vs_future_1m,2001-06-29 00:00:00,4,-0.13933288594202983,246
size_vs_future_1m,2001-06-29 00:00:00,5,-0.13571323514047887,246
size_vs_future_1m,2001-07-31 00:00:00,1,-0.012767703762056583,251
size_vs_future_1m,2001-07-31 00:00:00,2,-0.06369289009122694,250
size_vs_future_1m,2001-07-31 00:00:00,3,-0.08373840315488021,250
size_vs_future_1m,2001-07-31 00:00:00,4,-0.10220039954520789,250
size_vs_future_1m,2001-07-31 00:00:00,5,-0.03061116098036442,251
size_vs_future_1m,2001-08-31 00:00:00,1,-0.18758978270138613,255
size_vs_future_1m,2001-08-31 00:00:00,2,-0.16173457370010277,254
size_vs_future_1m,2001-08-31 00:00:00,3,-0.1633067632857051,255
size_vs_future_1m,2001-08-31 00:00:00,4,-0.13343137513823267,254
size_vs_future_1m,2001-08-31 00:00:00,5,-0.09833144750734038,255
size_vs_future_1m,2001-09-28 00:00:00,1,0.27827083723105217,257
size_vs_future_1m,2001-09-28 00:00:00,2,0.26042563408206193,255
size_vs_future_1m,2001-09-28 00:00:00,3,0.1990598355652182,255
size_vs_future_1m,2001-09-28 00:00:00,4,0.19152599345372595,256
size_vs_future_1m,2001-09-28 00:00:00,5,0.10722522126113926,256
size_vs_future_1m,2001-10-31 00:00:00,1,0.0617078292521425,258
size_vs_future_1m,2001-10-31 00:00:00,2,0.05816537575904734,258
size_vs_future_1m,2001-10-31 00:00:00,3,0.06007164771276182,257
size_vs_future_1m,2001-10-31 00:00:00,4,0.08184707552440597,258
size_vs_future_1m,2001-10-31 00:00:00,5,0.17840163800341452,258
size_vs_future_1m,2001-11-30 00:00:00,1,-0.03850335254335141,262
size_vs_future_1m,2001-11-30 00:00:00,2,-0.020419736843358034,261
size_vs_future_1m,2001-11-30 00:00:00,3,-0.010099382490078423,262
size_vs_future_1m,2001-11-30 00:00:00,4,-0.013821820743528947,261
size_vs_future_1m,2001-11-30 00:00:00,5,0.03680222918408013,262
size_vs_future_1m,2001-12-28 00:00:00,1,0.15785606586527573,267
size_vs_future_1m,2001-12-28 00:00:00,2,0.06503981025180176,267
size_vs_future_1m,2001-12-28 00:00:00,3,0.11690108159590742,266
size_vs_future_1m,2001-12-28 00:00:00,4,0.11811542791669255,267
size_vs_future_1m,2001-12-28 00:00:00,5,0.14263313370501132,267
size_vs_future_1m,2002-01-31 00:00:00,1,-0.005145275606543769,274
size_vs_future_1m,2002-01-31 00:00:00,2,-0.019339768028427864,274
size_vs_future_1m,2002-01-31 00:00:00,3,0.009904250809074446,274
size_vs_future_1m,2002-01-31 00:00:00,4,0.0252032120290256,274
size_vs_future_1m,2002-01-31 00:00:00,5,0.0668378280372754,274
size_vs_future_1m,2002-02-28 00:00:00,1,0.06998962297847561,278
size_vs_future_1m,2002-02-28 00:00:00,2,0.1526030189227145,278
size_vs_future_1m,2002-02-28 00:00:00,3,0.1611620038985835,278
size_vs_future_1m,2002-02-28 00:00:00,4,0.17789371961023098,278
size_vs_future_1m,2002-02-28 00:00:00,5,0.1480165895422745,278
size_vs_future_1m,2002-03-29 00:00:00,1,-0.05753152311837073,275
size_vs_future_1m,2002-03-29 00:00:00,2,-0.15812326344411587,275
size_vs_future_1m,2002-03-29 00:00:00,3,-0.16345371514158497,275
size_vs_future_1m,2002-03-29 00:00:00,4,-0.21572373155122493,275
size_vs_future_1m,2002-03-29 00:00:00,5,-0.1690896378658144,275
size_vs_future_1m,2002-04-30 00:00:00,1,0.01200785263034617,276
size_vs_future_1m,2002-04-30 00:00:00,2,-0.01897705007481472,276
size_vs_future_1m,2002-04-30 00:00:00,3,-0.022790773340027982,276
size_vs_future_1m,2002-04-30 00:00:00,4,-0.07109057243371686,275
size_vs_future_1m,2002-04-30 00:00:00,5,-0.08900000329749148,276
size_vs_future_1m,2002-05-31 00:00:00,1,-0.10812479554588401,280
size_vs_future_1m,2002-05-31 00:00:00,2,-0.14004964780880064,279
size_vs_future_1m,2002-05-31 00:00:00,3,-0.14047318633604486,279
size_vs_future_1m,2002-05-31 00:00:00,4,-0.13875850593932226,279
size_vs_future_1m,2002-05-31 00:00:00,5,-0.10018613113271388,280
size_vs_future_1m,2002-06-28 00:00:00,1,0.038422182911644655,282
size_vs_future_1m,2002-06-28 00:00:00,2,-0.00848601780987167,281
size_vs_future_1m,2002-06-28 00:00:00,3,-0.01954054464720064,281
size_vs_future_1m,2002-06-28 00:00:00,4,-0.01957392476133475,281
size_vs_future_1m,2002-06-28 00:00:00,5,-0.010614089757618031,281
size_vs_future_1m,2002-07-31 00:00:00,1,0.0443219299329252,285
size_vs_future_1m,2002-07-31 00:00:00,2,0.014019574096548188,284
size_vs_future_1m,2002-07-31 00:00:00,3,0.010398262005538334,284
size_vs_future_1m,2002-07-31 00:00:00,4,0.019435868951212056,284
size_vs_future_1m,2002-07-31 00:00:00,5,0.03432420336967566,285
size_vs_future_1m,2002-08-30 00:00:00,1,-0.17836968847204737,287
size_vs_future_1m,2002-08-30 00:00:00,2,-0.17925984263683375,287
size_vs_future_1m,2002-08-30 00:00:00,3,-0.19041770206613304,287
size_vs_future_1m,2002-08-30 00:00:00,4,-0.17675124894858923,287
size_vs_future_1m,2002-08-30 00:00:00,5,-0.16133709197465185,287
size_vs_future_1m,2002-09-30 00:00:00,1,0.07209938257177664,288
size_vs_future_1m,2002-09-30 00:00:00,2,0.049288490817675036,287
size_vs_future_1m,2002-09-30 00:00:00,3,0.053893872873091074,287
size_vs_future_1m,2002-09-30 00:00:00,4,0.05342122550437534,287
size_vs_future_1m,2002-09-30 00:00:00,5,0.039601226153878705,287
size_vs_future_1m,2002-10-31 00:00:00,1,-0.009476756773743045,288
size_vs_future_1m,2002-10-31 00:00:00,2,0.002298584028476497,286
size_vs_future_1m,2002-10-31 00:00:00,3,0.02377083796903365,286
size_vs_future_1m,2002-10-31 00:00:00,4,0.04540580084469285,287
size_vs_future_1m,2002-10-31 00:00:00,5,0.0854700677339375,287
size_vs_future_1m,2002-11-29 00:00:00,1,0.005359041114949314,289
size_vs_future_1m,2002-11-29 00:00:00,2,-0.13491501444772133,289
size_vs_future_1m,2002-11-29 00:00:00,3,-0.12461581888672563,290
size_vs_future_1m,2002-11-29 00:00:00,4,-0.12395190026620156,288
size_vs_future_1m,2002-11-29 00:00:00,5,-0.1512790269355951,289
size_vs_future_1m,2002-12-30 00:00:00,1,0.010846715701483859,292
size_vs_future_1m,2002-12-30 00:00:00,2,0.09432816957987429,291
size_vs_future_1m,2002-12-30 00:00:00,3,-0.03811568466409856,291
size_vs_future_1m,2002-12-30 00:00:00,4,-0.02696693880193314,291
size_vs_future_1m,2002-12-30 00:00:00,5,-0.041759179571311186,291
size_vs_future_1m,2003-01-30 00:00:00,1,-0.004745719504162865,295
size_vs_future_1m,2003-01-30 00:00:00,2,0.00025193309106086,295
size_vs_future_1m,2003-01-30 00:00:00,3,-0.007590073339663125,295
size_vs_future_1m,2003-01-30 00:00:00,4,-0.002566048017635059,295
size_vs_future_1m,2003-01-30 00:00:00,5,-0.0028536459234118306,295
size_vs_future_1m,2003-02-28 00:00:00,1,-0.16097126525349495,297
size_vs_future_1m,2003-02-28 00:00:00,2,-0.1315510885298224,296
size_vs_future_1m,2003-02-28 00:00:00,3,-0.1302576947166766,296
size_vs_future_1m,2003-02-28 00:00:00,4,-0.10390561821432741,296
size_vs_future_1m,2003-02-28 00:00:00,5,-0.07975381283661141,297
size_vs_future_1m,2003-03-31 00:00:00,1,0.33572762153874325,294
size_vs_future_1m,2003-03-31 00:00:00,2,0.1403986693213896,294
size_vs_future_1m,2003-03-31 00:00:00,3,0.12082644816554115,294
size_vs_future_1m,2003-03-31 00:00:00,4,0.13345896740613483,294
size_vs_future_1m,2003-03-31 00:00:00,5,0.13160535574477233,294
size_vs_future_1m,2003-04-30 00:00:00,1,0.08610665460183024,294
size_vs_future_1m,2003-04-30 00:00:00,2,0.10686386894964321,293
size_vs_future_1m,2003-04-30 00:00:00,3,0.08697701892996923,294
size_vs_future_1m,2003-04-30 00:00:00,4,0.09079391445608151,293
size_vs_future_1m,2003-04-30 00:00:00,5,0.11378366218661076,294
size_vs_future_1m,2003-05-30 00:00:00,1,0.10941180967856626,294
size_vs_future_1m,2003-05-30 00:00:00,2,0.05372637643721433,294
size_vs_future_1m,2003-05-30 00:00:00,3,0.020836213059976978,294
size_vs_future_1m,2003-05-30 00:00:00,4,0.04198307109774525,295
size_vs_future_1m,2003-05-30 00:00:00,5,0.040482151676137626,293
size_vs_future_1m,2003-06-30 00:00:00,1,-0.005350194559377592,295
size_vs_future_1m,2003-06-30 00:00:00,2,-0.008944473187884917,294
size_vs_future_1m,2003-06-30 00:00:00,3,-0.011000419312068717,294
size_vs_future_1m,2003-06-30 00:00:00,4,0.002042633128641275,294
size_vs_future_1m,2003-06-30 00:00:00,5,0.003629345629231646,295
size_vs_future_1m,2003-07-31 00:00:00,1,-0.06804276665833199,297
size_vs_future_1m,2003-07-31 00:00:00,2,-0.05920374828184885,296
size_vs_future_1m,2003-07-31 00:00:00,3,-0.005881560890031809,296
size_vs_future_1m,2003-07-31 00:00:00,4,0.019331744908538034,296
size_vs_future_1m,2003-07-31 00:00:00,5,0.07547494762167307,297
size_vs_future_1m,2003-08-29 00:00:00,1,-0.021896780051159595,298
size_vs_future_1m,2003-08-29 00:00:00,2,-0.049924604088404566,297
size_vs_future_1m,2003-08-29 00:00:00,3,-0.07166172326022689,297
size_vs_future_1m,2003-08-29 00:00:00,4,-0.08195448604161062,297
size_vs_future_1m,2003-08-29 00:00:00,5,-0.09582916073478412,298
size_vs_future_1m,2003-09-30 00:00:00,1,-0.027814131665387792,297
size_vs_future_1m,2003-09-30 00:00:00,2,-0.011141747168328546,296
size_vs_future_1m,2003-09-30 00:00:00,3,-0.003401499345981436,296
size_vs_future_1m,2003-09-30 00:00:00,4,-0.004031868960508557,296
size_vs_future_1m,2003-09-30 00:00:00,5,0.07738895779687008,296
size_vs_future_1m,2003-10-31 00:00:00,1,-0.010310580805314424,297
size_vs_future_1m,2003-10-31 00:00:00,2,-0.01806063430077186,297
size_vs_future_1m,2003-10-31 00:00:00,3,0.006462248827843926,296
size_vs_future_1m,2003-10-31 00:00:00,4,-0.00048438979480494836,297
size_vs_future_1m,2003-10-31 00:00:00,5,0.030900729237249933,297
size_vs_future_1m,2003-11-28 00:00:00,1,0.037398749236191055,298
size_vs_future_1m,2003-11-28 00:00:00,2,-0.011279829887083226,298
size_vs_future_1m,2003-11-28 00:00:00,3,-0.01593493635189047,297
size_vs_future_1m,2003-11-28 00:00:00,4,0.011252626333173706,298
size_vs_future_1m,2003-11-28 00:00:00,5,0.027805712542479672,298
size_vs_future_1m,2003-12-30 00:00:00,1,-0.008499088457513201,300
size_vs_future_1m,2003-12-30 00:00:00,2,-0.036203525021570156,299
size_vs_future_1m,2003-12-30 00:00:00,3,-0.03473002949759087,299
size_vs_future_1m,2003-12-30 00:00:00,4,-0.019523358165829695,299
size_vs_future_1m,2003-12-30 00:00:00,5,-0.010390491658272043,300
size_vs_future_1m,2004-01-30 00:00:00,1,-0.017729516494104623,302
size_vs_future_1m,2004-01-30 00:00:00,2,-0.0037762528499599157,301
size_vs_future_1m,2004-01-30 00:00:00,3,-0.0011486152072531708,301
size_vs_future_1m,2004-01-30 00:00:00,4,-0.0029175335810444052,301
size_vs_future_1m,2004-01-30 00:00:00,5,0.015443496369551585,301
size_vs_future_1m,2004-02-27 00:00:00,1,-0.024963934704041256,302
size_vs_future_1m,2004-02-27 00:00:00,2,0.005476214877325656,301
size_vs_future_1m,2004-02-27 00:00:00,3,0.005131384788239981,302
size_vs_future_1m,2004-02-27 00:00:00,4,-0.00962695151536089,301
size_vs_future_1m,2004-02-27 00:00:00,5,3.138733372536457e-05,302
size_vs_future_1m,2004-03-31 00:00:00,1,0.08282074280653488,298
size_vs_future_1m,2004-03-31 00:00:00,2,0.05470010208068463,297
size_vs_future_1m,2004-03-31 00:00:00,3,0.02572023988264774,298
size_vs_future_1m,2004-03-31 00:00:00,4,0.05536490170193633,297
size_vs_future_1m,2004-03-31 00:00:00,5,0.018366666364522957,298
size_vs_future_1m,2004-04-30 00:00:00,1,-0.035149708083069754,298
size_vs_future_1m,2004-04-30 00:00:00,2,-0.08669809392850077,297
size_vs_future_1m,2004-04-30 00:00:00,3,-0.09488536139885465,297
size_vs_future_1m,2004-04-30 00:00:00,4,-0.10737349642275991,297
size_vs_future_1m,2004-04-30 00:00:00,5,-0.10809847071787936,297
size_vs_future_1m,2004-05-31 00:00:00,1,-0.011058026589001142,298
size_vs_future_1m,2004-05-31 00:00:00,2,-0.04174166973900782,297
size_vs_future_1m,2004-05-31 00:00:00,3,-0.04237309485669043,298
size_vs_future_1m,2004-05-31 00:00:00,4,-0.03429176402726129,297
size_vs_future_1m,2004-05-31 00:00:00,5,-0.013969505991089981,298
size_vs_future_1m,2004-06-30 00:00:00,1,-0.06097568475213275,299
size_vs_future_1m,2004-06-30 00:00:00,2,-0.03364554526365778,298
